timestamp,epoch,chunk,train_loss,val_loss,lr
56723.73,5,5,0.762799,,0.0016701957667464807
56813.98,5,6,0.767301,,0.0016567077295778468
56903.65,5,7,0.763889,,0.0016432473409474359
56993.44,5,8,0.772535,,0.0016298150421209332
57083.44,5,9,0.770391,,0.0016164112734431716
57173.49,5,10,0.767618,,0.0016030364743236916
57263.85,5,11,0.771656,,0.0015896910832223397
57353.95,5,12,0.769196,,0.0015763755376348903
57443.44,5,13,0.772529,,0.0015630902740787103
57533.61,5,14,0.747904,,0.0015498357280784407
57623.67,5,15,0.772970,,0.0015366123341517253
57713.49,5,16,0.766550,,0.0015234205257949637
57803.03,5,17,0.773004,,0.001510260735469099
57893.37,5,18,0.771112,,0.0014971333945854445
57983.81,5,19,0.771173,,0.0014840389334915347
58073.45,5,20,0.765350,,0.0014709777814570265
58162.83,5,21,0.762826,,0.0014579503666596171
58252.80,5,22,0.767237,,0.0014449571161710122
58342.41,5,23,0.765311,,0.0014319984559429267
58431.83,5,24,0.770661,,0.0014190748107931156
58520.90,5,25,0.753046,,0.0014061866043914531
58610.48,5,26,0.760491,,0.0013933342592460439
58700.72,5,27,0.763488,,0.0013805181966893643
58790.66,5,28,0.762807,,0.0013677388368644582
58880.81,5,29,0.761667,,0.0013549965987111618
58970.87,5,30,0.769635,,0.0013422918999523657
59061.28,5,31,0.762361,,0.0013296251570803267
59150.74,5,32,0.762388,,0.00131699678534301
59240.21,5,33,0.757938,,0.0013044071987304783
59330.44,5,34,0.762000,,0.0012918568099613192
59419.66,5,35,0.766700,,0.0012793460304691164
59509.75,5,36,0.758867,,0.0012668752703889586
59599.03,5,37,0.764441,,0.0012544449385439988
59689.06,5,38,0.764618,,0.0012420554424320493
59778.92,5,39,0.766117,,0.0012297071882122236
59868.21,5,40,0.766822,,0.0012174005806916215
59957.28,5,41,0.766195,,0.001205136023312059
60047.14,5,42,0.762162,,0.0011929139181368386
60136.96,5,43,0.765127,,0.0011807346658375753
60226.57,5,44,0.767731,,0.0011685986656810579
60316.49,5,45,0.762054,,0.0011565063155161567
60406.54,5,46,0.764999,,0.0011444580117607897
60496.87,5,47,0.756510,,0.0011324541493889192
60586.83,5,48,0.760824,,0.0011204951219176045
